Location,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
1,13106,05-07-12,3,1,7,6,0,4,1,1,0.72,0.6667,0.58,0,133
1,13107,05-07-12,3,1,7,7,0,4,1,1,0.76,0.697,0.55,0,343
1,13108,05-07-12,3,1,7,8,0,4,1,1,0.8,0.7424,0.49,0.1343,550
1,13109,05-07-12,3,1,7,9,0,4,1,1,0.84,0.7879,0.49,0.2985,293
1,13110,05-07-12,3,1,7,10,0,4,1,1,0.86,0.7879,0.44,0.3582,186
1,13111,05-07-12,3,1,7,11,0,4,1,1,0.9,0.8182,0.35,0.2985,244
1,13112,05-07-12,3,1,7,12,0,4,1,1,0.9,0.8182,0.35,0.3582,276
1,13113,05-07-12,3,1,7,13,0,4,1,1,0.92,0.8333,0.33,0.2239,310
1,13114,05-07-12,3,1,7,14,0,4,1,1,0.92,0.8333,0.33,0.3284,241
1,13115,05-07-12,3,1,7,15,0,4,1,1,0.92,0.8333,0.33,0.3582,254
1,13116,05-07-12,3,1,7,16,0,4,1,1,0.92,0.8333,0.33,0.2537,433
1,13117,05-07-12,3,1,7,17,0,4,1,1,0.92,0.8485,0.35,0.1642,689
1,13118,05-07-12,3,1,7,18,0,4,1,2,0.9,0.8333,0.39,0.3284,607
1,13119,05-07-12,3,1,7,19,0,4,1,2,0.88,0.803,0.39,0.2537,503
1,13120,05-07-12,3,1,7,20,0,4,1,2,0.86,0.7879,0.41,0.2239,321
1,13121,05-07-12,3,1,7,21,0,4,1,1,0.84,0.7727,0.47,0.194,323
1,13122,05-07-12,3,1,7,22,0,4,1,1,0.82,0.803,0.59,0.1343,225
1,13123,05-07-12,3,1,7,23,0,4,1,1,0.8,0.7576,0.55,0.1642,131
1,13124,06-07-12,3,1,7,0,0,5,1,1,0.78,0.7424,0.62,0.1343,102
1,13125,06-07-12,3,1,7,1,0,5,1,1,0.78,0.7273,0.55,0.2239,29
1,13126,06-07-12,3,1,7,2,0,5,1,1,0.76,0.7121,0.62,0.1343,17
1,13127,06-07-12,3,1,7,3,0,5,1,2,0.74,0.697,0.7,0.194,7
1,13128,06-07-12,3,1,7,4,0,5,1,1,0.74,0.697,0.66,0.2239,6
1,13129,06-07-12,3,1,7,5,0,5,1,1,0.74,0.697,0.66,0.194,35
1,13130,06-07-12,3,1,7,6,0,5,1,1,0.74,0.697,0.66,0.194,131
1,13131,06-07-12,3,1,7,7,0,5,1,1,0.78,0.697,0.46,0.1343,353
1,13132,06-07-12,3,1,7,8,0,5,1,1,0.8,0.7121,0.41,0.1642,585
1,13133,06-07-12,3,1,7,9,0,5,1,1,0.82,0.7273,0.36,0.1343,304
1,13134,06-07-12,3,1,7,10,0,5,1,1,0.86,0.7424,0.3,0,210
1,13135,06-07-12,3,1,7,11,0,5,1,1,0.84,0.7273,0.32,0.0896,233
1,13136,06-07-12,3,1,7,12,0,5,1,1,0.88,0.7576,0.28,0.1045,331
1,13137,06-07-12,3,1,7,13,0,5,1,1,0.9,0.7879,0.27,0.1045,293
1,13138,06-07-12,3,1,7,14,0,5,1,1,0.9,0.803,0.31,0.1642,275
1,13139,06-07-12,3,1,7,15,0,5,1,1,0.92,0.8182,0.29,0.194,285
1,13140,06-07-12,3,1,7,16,0,5,1,1,0.92,0.8182,0.29,0.1045,369
1,13141,06-07-12,3,1,7,17,0,5,1,1,0.92,0.8182,0.29,0,576
1,13142,06-07-12,3,1,7,18,0,5,1,1,0.9,0.803,0.33,0.2537,560
1,13143,06-07-12,3,1,7,19,0,5,1,1,0.88,0.7879,0.35,0.2239,418
1,13144,06-07-12,3,1,7,20,0,5,1,1,0.86,0.7727,0.39,0.1045,336
1,13145,06-07-12,3,1,7,21,0,5,1,1,0.82,0.7727,0.52,0.1343,300
1,13146,06-07-12,3,1,7,22,0,5,1,1,0.8,0.7576,0.55,0.194,288
1,13147,06-07-12,3,1,7,23,0,5,1,1,0.8,0.7879,0.63,0.1045,164
1,13148,07-07-12,3,1,7,0,0,6,0,1,0.78,0.7576,0.66,0.1343,150
1,13149,07-07-12,3,1,7,1,0,6,0,1,0.76,0.7273,0.7,0.1642,71
1,13150,07-07-12,3,1,7,2,0,6,0,1,0.76,0.7424,0.72,0.1642,58
1,13151,07-07-12,3,1,7,3,0,6,0,1,0.74,0.7121,0.74,0.1343,31
1,13152,07-07-12,3,1,7,4,0,6,0,1,0.74,0.7121,0.74,0.1642,16
1,13153,07-07-12,3,1,7,5,0,6,0,1,0.74,0.7121,0.74,0.194,14
1,13154,07-07-12,3,1,7,6,0,6,0,1,0.74,0.7121,0.74,0.1045,31
1,13155,07-07-12,3,1,7,7,0,6,0,1,0.78,0.7576,0.66,0.1045,71
1,13156,07-07-12,3,1,7,8,0,6,0,1,0.82,0.8333,0.63,0.194,152
1,13157,07-07-12,3,1,7,9,0,6,0,1,0.84,0.8333,0.59,0.1642,256
1,13158,07-07-12,3,1,7,10,0,6,0,1,0.92,0.8636,0.37,0.2239,325
1,13159,07-07-12,3,1,7,11,0,6,0,1,0.94,0.8788,0.38,0.194,367
1,13160,07-07-12,3,1,7,12,0,6,0,1,0.96,0.8636,0.31,0.3582,342
1,13161,07-07-12,3,1,7,13,0,6,0,2,0.96,0.8636,0.31,0.2537,360
1,13162,07-07-12,3,1,7,14,0,6,0,2,0.96,0.8636,0.3,0.1343,308
1,13163,07-07-12,3,1,7,15,0,6,0,1,0.96,0.8485,0.26,0,306
1,13164,07-07-12,3,1,7,16,0,6,0,1,1,0.8636,0.19,0.1642,294
1,13165,07-07-12,3,1,7,17,0,6,0,1,0.96,0.8485,0.26,0.1343,279
1,13166,07-07-12,3,1,7,18,0,6,0,1,0.94,0.8333,0.29,0.0896,277
1,13167,07-07-12,3,1,7,19,0,6,0,1,0.92,0.8333,0.33,0.1343,287
1,13168,07-07-12,3,1,7,20,0,6,0,1,0.9,0.8182,0.37,0.1642,276
1,13169,07-07-12,3,1,7,21,0,6,0,1,0.88,0.7879,0.37,0.194,201
1,13170,07-07-12,3,1,7,22,0,6,0,1,0.84,0.8333,0.59,0.194,220
1,13171,07-07-12,3,1,7,23,0,6,0,1,0.84,0.8182,0.56,0.1642,148
1,13172,08-07-12,3,1,7,0,0,0,0,1,0.82,0.7879,0.56,0.1343,147
1,13173,08-07-12,3,1,7,1,0,0,0,1,0.82,0.7879,0.56,0.1045,124
1,13174,08-07-12,3,1,7,2,0,0,0,1,0.82,0.7727,0.52,0.1045,70
1,13175,08-07-12,3,1,7,3,0,0,0,1,0.8,0.7727,0.59,0.1045,35
1,13176,08-07-12,3,1,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,13
1,13177,08-07-12,3,1,7,5,0,0,0,1,0.78,0.7424,0.62,0,6
1,13178,08-07-12,3,1,7,6,0,0,0,1,0.78,0.7727,0.7,0.1343,21
1,13179,08-07-12,3,1,7,7,0,0,0,1,0.8,0.803,0.66,0,52
1,13180,08-07-12,3,1,7,8,0,0,0,1,0.84,0.803,0.53,0.1343,130
1,13181,08-07-12,3,1,7,9,0,0,0,1,0.86,0.8182,0.5,0.1045,242
1,13182,08-07-12,3,1,7,10,0,0,0,1,0.9,0.8636,0.45,0,319
1,13183,08-07-12,3,1,7,11,0,0,0,1,0.92,0.8939,0.42,0.2985,389
1,13184,08-07-12,3,1,7,12,0,0,0,1,0.92,0.8939,0.42,0.194,376
1,13185,08-07-12,3,1,7,13,0,0,0,1,0.94,0.8788,0.38,0.2537,337
1,13186,08-07-12,3,1,7,14,0,0,0,1,0.96,0.9091,0.36,0.1642,312
1,13187,08-07-12,3,1,7,15,0,0,0,3,0.92,0.8939,0.42,0.2836,298
1,13188,08-07-12,3,1,7,16,0,0,0,2,0.8,0.803,0.66,0.2239,291
1,13189,08-07-12,3,1,7,17,0,0,0,1,0.78,0.7424,0.59,0,270
1,13190,08-07-12,3,1,7,18,0,0,0,1,0.78,0.7424,0.62,0.1045,253
1,13191,08-07-12,3,1,7,19,0,0,0,1,0.78,0.7424,0.62,0.1642,250
1,13192,08-07-12,3,1,7,20,0,0,0,1,0.76,0.7273,0.7,0.0896,285
1,13193,08-07-12,3,1,7,21,0,0,0,1,0.76,0.7273,0.7,0.1343,207
1,13194,08-07-12,3,1,7,22,0,0,0,3,0.74,0.697,0.7,0.0896,122
1,13195,08-07-12,3,1,7,23,0,0,0,3,0.68,0.6364,0.83,0.0896,123
1,13196,09-07-12,3,1,7,0,0,1,1,2,0.68,0.6364,0.89,0.0896,39
1,13197,09-07-12,3,1,7,1,0,1,1,3,0.7,0.6667,0.89,0.1045,18
1,13198,09-07-12,3,1,7,2,0,1,1,3,0.7,0.6667,0.89,0.194,5
1,13199,09-07-12,3,1,7,3,0,1,1,3,0.7,0.6667,0.89,0.194,5
1,13200,09-07-12,3,1,7,4,0,1,1,3,0.66,0.5909,0.89,0.3881,2
1,13201,09-07-12,3,1,7,5,0,1,1,2,0.66,0.6061,0.83,0.2239,28
1,13202,09-07-12,3,1,7,6,0,1,1,3,0.64,0.5758,0.89,0.2537,92
1,13203,09-07-12,3,1,7,7,0,1,1,3,0.66,0.6061,0.83,0.2239,230
1,13204,09-07-12,3,1,7,8,0,1,1,2,0.66,0.6061,0.83,0.1642,455
1,13205,09-07-12,3,1,7,9,0,1,1,2,0.66,0.6061,0.83,0.1642,363
1,13206,09-07-12,3,1,7,10,0,1,1,2,0.66,0.6061,0.83,0.194,175
1,13207,09-07-12,3,1,7,11,0,1,1,2,0.72,0.6818,0.62,0.1343,216
1,13208,09-07-12,3,1,7,12,0,1,1,2,0.74,0.6818,0.58,0.1343,266
1,13209,09-07-12,3,1,7,13,0,1,1,2,0.76,0.697,0.55,0.2537,255
1,13210,09-07-12,3,1,7,14,0,1,1,2,0.74,0.6818,0.55,0.2537,242
1,13211,09-07-12,3,1,7,15,0,1,1,2,0.76,0.6818,0.45,0.2239,280
1,13212,09-07-12,3,1,7,16,0,1,1,1,0.78,0.697,0.4,0.2836,413
1,13213,09-07-12,3,1,7,17,0,1,1,1,0.78,0.697,0.4,0.1642,849
1,13214,09-07-12,3,1,7,18,0,1,1,1,0.76,0.6818,0.48,0.1343,872
1,13215,09-07-12,3,1,7,19,0,1,1,1,0.74,0.6818,0.55,0.1642,631
1,13216,09-07-12,3,1,7,20,0,1,1,2,0.74,0.6818,0.55,0.1045,447
1,13217,09-07-12,3,1,7,21,0,1,1,2,0.74,0.6818,0.55,0.0896,331
1,13218,09-07-12,3,1,7,22,0,1,1,2,0.72,0.6667,0.58,0.1045,224
1,13219,09-07-12,3,1,7,23,0,1,1,2,0.7,0.6515,0.65,0.1045,131
1,13220,10-07-12,3,1,7,0,0,2,1,1,0.7,0.6515,0.7,0.0896,69
1,13221,10-07-12,3,1,7,1,0,2,1,1,0.7,0.6667,0.74,0.1343,15
1,13222,10-07-12,3,1,7,2,0,2,1,1,0.7,0.6667,0.74,0.1343,16
1,13223,10-07-12,3,1,7,3,0,2,1,1,0.68,0.6364,0.79,0,3
1,13224,10-07-12,3,1,7,4,0,2,1,1,0.68,0.6364,0.79,0.1343,4
1,13225,10-07-12,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1343,42
1,13226,10-07-12,3,1,7,6,0,2,1,2,0.68,0.6364,0.79,0.1045,187
1,13227,10-07-12,3,1,7,7,0,2,1,2,0.7,0.6667,0.74,0.1045,520
1,13228,10-07-12,3,1,7,8,0,2,1,1,0.72,0.697,0.74,0.1343,649
1,13229,10-07-12,3,1,7,9,0,2,1,1,0.74,0.697,0.66,0.1343,331
1,13230,10-07-12,3,1,7,10,0,2,1,1,0.76,0.7121,0.62,0.194,190
1,13231,10-07-12,3,1,7,11,0,2,1,1,0.8,0.7273,0.46,0.194,249
1,13232,10-07-12,3,1,7,12,0,2,1,1,0.8,0.7121,0.41,0.1343,272
1,13233,10-07-12,3,1,7,13,0,2,1,1,0.82,0.7273,0.38,0.194,280
1,13234,10-07-12,3,1,7,14,0,2,1,1,0.82,0.7273,0.38,0.1642,242
1,13235,10-07-12,3,1,7,15,0,2,1,1,0.8,0.7121,0.41,0.2239,265
1,13236,10-07-12,3,1,7,16,0,2,1,1,0.8,0.7273,0.43,0.2239,435
1,13237,10-07-12,3,1,7,17,0,2,1,1,0.78,0.7121,0.49,0.194,872
1,13238,10-07-12,3,1,7,18,0,2,1,3,0.7,0.6667,0.74,0.2239,819
1,13239,10-07-12,3,1,7,19,0,2,1,3,0.7,0.6667,0.74,0.2239,414
1,13240,10-07-12,3,1,7,20,0,2,1,3,0.64,0.5758,0.83,0.2239,84
1,13241,10-07-12,3,1,7,21,0,2,1,3,0.64,0.5758,0.89,0.1045,90
1,13242,10-07-12,3,1,7,22,0,2,1,2,0.64,0.5758,0.83,0.1343,139
1,13243,10-07-12,3,1,7,23,0,2,1,2,0.64,0.5758,0.89,0.1045,103
1,13244,11-07-12,3,1,7,0,0,3,1,2,0.66,0.6061,0.83,0.1343,44
1,13245,11-07-12,3,1,7,1,0,3,1,1,0.64,0.5758,0.89,0,14
1,13246,11-07-12,3,1,7,2,0,3,1,1,0.64,0.5758,0.89,0,5
1,13247,11-07-12,3,1,7,3,0,3,1,1,0.64,0.5758,0.89,0.1343,5
1,13248,11-07-12,3,1,7,4,0,3,1,1,0.64,0.5758,0.89,0.1343,7
1,13249,11-07-12,3,1,7,5,0,3,1,1,0.64,0.5758,0.89,0,41
1,13250,11-07-12,3,1,7,6,0,3,1,1,0.64,0.5758,0.89,0.1343,185
1,13251,11-07-12,3,1,7,7,0,3,1,2,0.66,0.6061,0.83,0.1045,497
1,13252,11-07-12,3,1,7,8,0,3,1,2,0.68,0.6364,0.79,0.1642,674
1,13253,11-07-12,3,1,7,9,0,3,1,2,0.7,0.6667,0.74,0.1343,328
1,13254,11-07-12,3,1,7,10,0,3,1,2,0.72,0.6818,0.62,0.1343,195
1,13255,11-07-12,3,1,7,11,0,3,1,2,0.76,0.7121,0.58,0.1343,229
1,13256,11-07-12,3,1,7,12,0,3,1,2,0.78,0.697,0.43,0,292
1,13257,11-07-12,3,1,7,13,0,3,1,2,0.8,0.7121,0.42,0.1642,273
1,13258,11-07-12,3,1,7,14,0,3,1,1,0.8,0.7121,0.41,0.2239,241
1,13259,11-07-12,3,1,7,15,0,3,1,1,0.8,0.7121,0.41,0.2537,276
1,13260,11-07-12,3,1,7,16,0,3,1,1,0.8,0.7121,0.38,0.194,411
1,13261,11-07-12,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.2239,830
1,13262,11-07-12,3,1,7,18,0,3,1,1,0.78,0.6818,0.38,0.2537,814
1,13263,11-07-12,3,1,7,19,0,3,1,1,0.74,0.6667,0.48,0.2239,633
1,13264,11-07-12,3,1,7,20,0,3,1,1,0.74,0.6667,0.51,0.1642,483
1,13265,11-07-12,3,1,7,21,0,3,1,1,0.72,0.6667,0.58,0.2239,391
1,13266,11-07-12,3,1,7,22,0,3,1,1,0.72,0.6667,0.58,0.2537,244
1,13267,11-07-12,3,1,7,23,0,3,1,2,0.7,0.6515,0.58,0.2537,152
1,13268,12-07-12,3,1,7,0,0,4,1,2,0.68,0.6364,0.61,0,56
1,13269,12-07-12,3,1,7,1,0,4,1,2,0.66,0.6212,0.61,0,21
1,13270,12-07-12,3,1,7,2,0,4,1,2,0.66,0.6212,0.65,0.0896,9
1,13271,12-07-12,3,1,7,3,0,4,1,1,0.64,0.6061,0.69,0.1045,10
1,13272,12-07-12,3,1,7,4,0,4,1,1,0.64,0.6061,0.73,0.1045,5
1,13273,12-07-12,3,1,7,5,0,4,1,1,0.62,0.5909,0.73,0.1045,44
1,13274,12-07-12,3,1,7,6,0,4,1,1,0.64,0.6061,0.73,0.0896,178
1,13275,12-07-12,3,1,7,7,0,4,1,1,0.64,0.6061,0.73,0.1343,512
1,13276,12-07-12,3,1,7,8,0,4,1,1,0.68,0.6364,0.65,0.1343,702
1,13277,12-07-12,3,1,7,9,0,4,1,1,0.72,0.6667,0.58,0.1045,327
1,13278,12-07-12,3,1,7,10,0,4,1,1,0.74,0.6667,0.48,0.1642,214
1,13279,12-07-12,3,1,7,11,0,4,1,1,0.76,0.6818,0.45,0.1045,215
1,13280,12-07-12,3,1,7,12,0,4,1,1,0.78,0.6818,0.35,0.1343,292
1,13281,12-07-12,3,1,7,13,0,4,1,1,0.8,0.697,0.33,0.2239,277
1,13282,12-07-12,3,1,7,14,0,4,1,1,0.78,0.6818,0.33,0.2239,209
1,13283,12-07-12,3,1,7,15,0,4,1,1,0.8,0.7121,0.36,0.194,271
1,13284,12-07-12,3,1,7,16,0,4,1,1,0.8,0.7121,0.36,0.194,439
1,13285,12-07-12,3,1,7,17,0,4,1,1,0.76,0.6818,0.43,0.2239,795
1,13286,12-07-12,3,1,7,18,0,4,1,1,0.76,0.6818,0.45,0.1343,825
1,13287,12-07-12,3,1,7,19,0,4,1,1,0.74,0.6667,0.48,0.2239,629
1,13288,12-07-12,3,1,7,20,0,4,1,1,0.74,0.6667,0.48,0.2239,514
1,13289,12-07-12,3,1,7,21,0,4,1,1,0.72,0.6667,0.48,0.2239,373
1,13290,12-07-12,3,1,7,22,0,4,1,1,0.72,0.6667,0.51,0.1642,318
1,13291,12-07-12,3,1,7,23,0,4,1,2,0.7,0.6515,0.51,0.2239,211
1,13292,13-07-12,3,1,7,0,0,5,1,2,0.7,0.6515,0.54,0.1642,95
1,13293,13-07-12,3,1,7,1,0,5,1,2,0.68,0.6364,0.54,0.1045,59
1,13294,13-07-12,3,1,7,2,0,5,1,2,0.66,0.6212,0.61,0.0896,17
1,13295,13-07-12,3,1,7,3,0,5,1,2,0.68,0.6364,0.61,0,9
1,13296,13-07-12,3,1,7,4,0,5,1,2,0.66,0.6212,0.61,0,11
1,13297,13-07-12,3,1,7,5,0,5,1,2,0.66,0.6364,0.56,0.0896,34
1,13298,13-07-12,3,1,7,6,0,5,1,2,0.7,0.6515,0.54,0,127
1,13299,13-07-12,3,1,7,7,0,5,1,2,0.7,0.6515,0.54,0,380
1,13300,13-07-12,3,1,7,8,0,5,1,2,0.7,0.6515,0.54,0,713
1,13301,13-07-12,3,1,7,9,0,5,1,2,0.72,0.6667,0.51,0,414
1,13302,13-07-12,3,1,7,10,0,5,1,2,0.74,0.6667,0.48,0,268
1,13303,13-07-12,3,1,7,11,0,5,1,2,0.76,0.6818,0.45,0.1343,288
1,13304,13-07-12,3,1,7,12,0,5,1,2,0.76,0.6818,0.4,0.1045,379
1,13305,13-07-12,3,1,7,13,0,5,1,2,0.8,0.7121,0.38,0.1343,374
1,13306,13-07-12,3,1,7,14,0,5,1,2,0.8,0.7121,0.38,0,369
1,13307,13-07-12,3,1,7,15,0,5,1,2,0.8,0.7121,0.36,0.1045,353
1,13308,13-07-12,3,1,7,16,0,5,1,2,0.8,0.7121,0.36,0.2239,492
1,13309,13-07-12,3,1,7,17,0,5,1,2,0.8,0.7121,0.36,0.1642,835
1,13310,13-07-12,3,1,7,18,0,5,1,1,0.78,0.697,0.46,0.194,631
1,13311,13-07-12,3,1,7,19,0,5,1,1,0.74,0.6667,0.51,0.1642,488
1,13312,13-07-12,3,1,7,20,0,5,1,1,0.74,0.6667,0.48,0.1343,389
1,13313,13-07-12,3,1,7,21,0,5,1,1,0.72,0.6667,0.54,0,299
1,13314,13-07-12,3,1,7,22,0,5,1,1,0.74,0.6667,0.45,0,263
1,13315,13-07-12,3,1,7,23,0,5,1,2,0.72,0.6515,0.45,0.1343,212
1,13316,14-07-12,3,1,7,0,0,6,0,2,0.72,0.6667,0.48,0.0896,191
1,13317,14-07-12,3,1,7,1,0,6,0,2,0.7,0.6515,0.51,0.1045,118
1,13318,14-07-12,3,1,7,2,0,6,0,2,0.7,0.6515,0.54,0.1045,101
1,13319,14-07-12,3,1,7,3,0,6,0,2,0.7,0.6515,0.54,0.1045,40
1,13320,14-07-12,3,1,7,4,0,6,0,3,0.66,0.6212,0.61,0.1045,9
1,13321,14-07-12,3,1,7,5,0,6,0,2,0.64,0.6061,0.73,0.1045,5
1,13322,14-07-12,3,1,7,6,0,6,0,2,0.64,0.5909,0.78,0.0896,35
1,13323,14-07-12,3,1,7,7,0,6,0,1,0.64,0.5909,0.78,0.2836,48
1,13324,14-07-12,3,1,7,8,0,6,0,1,0.62,0.5909,0.78,0.2836,151
1,13325,14-07-12,3,1,7,9,0,6,0,1,0.66,0.6212,0.74,0.194,282
1,13326,14-07-12,3,1,7,10,0,6,0,2,0.72,0.6818,0.7,0.0896,401
1,13327,14-07-12,3,1,7,11,0,6,0,2,0.72,0.6818,0.7,0.1045,439
1,13328,14-07-12,3,1,7,12,0,6,0,2,0.74,0.697,0.66,0.0896,499
1,13329,14-07-12,3,1,7,13,0,6,0,2,0.76,0.7121,0.62,0.0896,591
1,13330,14-07-12,3,1,7,14,0,6,0,1,0.8,0.7576,0.55,0.1045,632
1,13331,14-07-12,3,1,7,15,0,6,0,1,0.8,0.7576,0.55,0.1642,560
1,13332,14-07-12,3,1,7,16,0,6,0,2,0.72,0.697,0.79,0.3582,566
1,13333,14-07-12,3,1,7,17,0,6,0,3,0.7,0.6667,0.79,0.1642,458
1,13334,14-07-12,3,1,7,18,0,6,0,1,0.72,0.697,0.79,0.1343,351
1,13335,14-07-12,3,1,7,19,0,6,0,1,0.72,0.7121,0.84,0.0896,431
1,13336,14-07-12,3,1,7,20,0,6,0,1,0.72,0.7121,0.84,0.0896,356
1,13337,14-07-12,3,1,7,21,0,6,0,1,0.7,0.6667,0.84,0.2239,269
1,13338,14-07-12,3,1,7,22,0,6,0,1,0.7,0.6667,0.79,0.194,225
1,13339,14-07-12,3,1,7,23,0,6,0,2,0.68,0.6364,0.83,0.0896,211
1,13340,15-07-12,3,1,7,0,0,0,0,1,0.68,0.6364,0.89,0.1642,187
1,13341,15-07-12,3,1,7,1,0,0,0,2,0.68,0.6364,0.89,0.1343,168
1,13342,15-07-12,3,1,7,2,0,0,0,2,0.68,0.6364,0.89,0.1642,115
1,13343,15-07-12,3,1,7,3,0,0,0,2,0.68,0.6364,0.89,0.1642,57
1,13344,15-07-12,3,1,7,4,0,0,0,2,0.68,0.6364,0.89,0.1045,19
1,13345,15-07-12,3,1,7,5,0,0,0,1,0.68,0.6364,0.89,0.1343,9
1,13346,15-07-12,3,1,7,6,0,0,0,1,0.68,0.6364,0.83,0.1343,15
1,13347,15-07-12,3,1,7,7,0,0,0,1,0.7,0.6667,0.79,0.0896,47
1,13348,15-07-12,3,1,7,8,0,0,0,2,0.7,0.6667,0.84,0.1343,133
1,13349,15-07-12,3,1,7,9,0,0,0,2,0.72,0.697,0.79,0,221
1,13350,15-07-12,3,1,7,10,0,0,0,1,0.76,0.7273,0.66,0.1343,382
1,13351,15-07-12,3,1,7,11,0,0,0,1,0.82,0.7727,0.52,0.1642,451
1,13352,15-07-12,3,1,7,12,0,0,0,1,0.84,0.7727,0.47,0.1045,489
1,13353,15-07-12,3,1,7,13,0,0,0,1,0.86,0.7879,0.41,0.1045,480
1,13354,15-07-12,3,1,7,14,0,0,0,1,0.9,0.8182,0.37,0.2537,476
1,13355,15-07-12,3,1,7,15,0,0,0,1,0.86,0.803,0.47,0.1343,489
1,13356,15-07-12,3,1,7,16,0,0,0,1,0.86,0.7879,0.41,0.2239,495
1,13357,15-07-12,3,1,7,17,0,0,0,1,0.8,0.7727,0.59,0.4925,436
1,13358,15-07-12,3,1,7,18,0,0,0,3,0.72,0.697,0.79,0.3582,312
1,13359,15-07-12,3,1,7,19,0,0,0,1,0.72,0.7121,0.84,0.2239,312
1,13360,15-07-12,3,1,7,20,0,0,0,1,0.72,0.697,0.79,0.2537,294
1,13361,15-07-12,3,1,7,21,0,0,0,1,0.72,0.697,0.79,0.0896,223
1,13362,15-07-12,3,1,7,22,0,0,0,1,0.72,0.697,0.74,0.1045,130
1,13363,15-07-12,3,1,7,23,0,0,0,1,0.72,0.697,0.79,0.1343,91
1,13364,16-07-12,3,1,7,0,0,1,1,3,0.72,0.697,0.79,0.1045,43
1,13365,16-07-12,3,1,7,1,0,1,1,2,0.7,0.6667,0.74,0.194,11
1,13366,16-07-12,3,1,7,2,0,1,1,1,0.7,0.6667,0.74,0.1045,15
1,13367,16-07-12,3,1,7,3,0,1,1,1,0.68,0.6364,0.79,0.0896,6
1,13368,16-07-12,3,1,7,4,0,1,1,1,0.68,0.6364,0.79,0.1045,12
1,13369,16-07-12,3,1,7,5,0,1,1,1,0.66,0.6061,0.78,0.1045,50
1,13370,16-07-12,3,1,7,6,0,1,1,1,0.68,0.6364,0.79,0.1343,140
1,13371,16-07-12,3,1,7,7,0,1,1,1,0.72,0.6818,0.7,0.0896,483
1,13372,16-07-12,3,1,7,8,0,1,1,1,0.74,0.697,0.66,0.1045,667
1,13373,16-07-12,3,1,7,9,0,1,1,1,0.76,0.7121,0.62,0.1642,348
1,13374,16-07-12,3,1,7,10,0,1,1,1,0.8,0.7727,0.59,0,186
1,13375,16-07-12,3,1,7,11,0,1,1,1,0.84,0.803,0.53,0.2239,182
1,13376,16-07-12,3,1,7,12,0,1,1,1,0.84,0.7879,0.49,0.1343,237
1,13377,16-07-12,3,1,7,13,0,1,1,1,0.84,0.7879,0.49,0.2836,239
1,13378,16-07-12,3,1,7,14,0,1,1,1,0.88,0.8182,0.42,0.1045,212
1,13379,16-07-12,3,1,7,15,0,1,1,1,0.86,0.803,0.47,0.2537,237
1,13380,16-07-12,3,1,7,16,0,1,1,3,0.76,0.7273,0.66,0.5821,386
1,13381,16-07-12,3,1,7,17,0,1,1,3,0.76,0.7273,0.66,0.5821,755
1,13382,16-07-12,3,1,7,18,0,1,1,1,0.84,0.803,0.53,0,794
1,13383,16-07-12,3,1,7,19,0,1,1,1,0.8,0.7879,0.63,0.1343,595
1,13384,16-07-12,3,1,7,20,0,1,1,1,0.8,0.7727,0.59,0.1343,454
1,13385,16-07-12,3,1,7,21,0,1,1,1,0.76,0.7273,0.66,0.1343,328
1,13386,16-07-12,3,1,7,22,0,1,1,1,0.76,0.7121,0.62,0.0896,284
1,13387,16-07-12,3,1,7,23,0,1,1,1,0.74,0.7121,0.74,0.0896,166
1,13388,17-07-12,3,1,7,0,0,2,1,1,0.72,0.7121,0.84,0.1045,53
1,13389,17-07-12,3,1,7,1,0,2,1,1,0.74,0.697,0.7,0,25
1,13390,17-07-12,3,1,7,2,0,2,1,1,0.72,0.6818,0.7,0.0896,7
1,13391,17-07-12,3,1,7,3,0,2,1,1,0.72,0.6818,0.66,0,3
1,13392,17-07-12,3,1,7,4,0,2,1,1,0.72,0.6818,0.62,0,7
1,13393,17-07-12,3,1,7,5,0,2,1,1,0.68,0.6364,0.74,0.0896,38
1,13394,17-07-12,3,1,7,6,0,2,1,1,0.72,0.6818,0.66,0.1045,213
1,13395,17-07-12,3,1,7,7,0,2,1,2,0.74,0.697,0.7,0,526
1,13396,17-07-12,3,1,7,8,0,2,1,2,0.8,0.7576,0.55,0,661
1,13397,17-07-12,3,1,7,9,0,2,1,2,0.82,0.7727,0.49,0.2239,320
1,13398,17-07-12,3,1,7,10,0,2,1,2,0.84,0.7879,0.49,0.194,159
1,13399,17-07-12,3,1,7,11,0,2,1,2,0.86,0.803,0.47,0,206
1,13400,17-07-12,3,1,7,12,0,2,1,2,0.9,0.8182,0.35,0,254
1,13401,17-07-12,3,1,7,13,0,2,1,1,0.92,0.8182,0.31,0.194,221
1,13402,17-07-12,3,1,7,14,0,2,1,1,0.94,0.8333,0.29,0.2537,214
1,13403,17-07-12,3,1,7,15,0,2,1,1,0.92,0.8182,0.31,0.1642,244
1,13404,17-07-12,3,1,7,16,0,2,1,1,0.92,0.8182,0.29,0.1642,381
1,13405,17-07-12,3,1,7,17,0,2,1,1,0.92,0.8182,0.29,0,770
